Any,Trimestre,Nom_Districte,Nom_Barri,Eur,Clau,Eur_m2,Date
2017,3,Nou Barris,el Turó de la Peira,613.8,4620173,10.46,2017-07-01
2017,3,Nou Barris,la Guineueta,625.23,4820173,9.51,2017-07-01
2017,3,Nou Barris,Canyelles,701.5,4920173,8.79,2017-07-01
2017,3,Nou Barris,les Roquetes,560.56,5020173,10.22,2017-07-01
2017,3,Nou Barris,Verdun,593.64,5120173,10.93,2017-07-01
2017,3,Nou Barris,la Prosperitat,625.66,5220173,11.2,2017-07-01
2017,3,Nou Barris,la Trinitat Nova,538.45,5320173,10.87,2017-07-01
2017,3,Nou Barris,Ciutat Meridiana,423.09,5520173,7.38,2017-07-01
2017,3,Sant Andreu,la Trinitat Vella,532.33,5720173,9.94,2017-07-01
2017,3,Sant Andreu,el Bon Pastor,653.72,5920173,9.64,2017-07-01
2017,3,Sant Andreu,Sant Andreu,744.73,6020173,12.5,2017-07-01
2017,3,Sant Andreu,la Sagrera,692.49,6120173,11.19,2017-07-01
2017,3,Sant Andreu,el Congrés i els Indians,761.19,6220173,11.97,2017-07-01
2017,3,Sant Andreu,Navas,790.19,6320173,11.48,2017-07-01
2017,3,Sant Martí,el Camp de l'Arpa del Clot,797.7,6420173,12.84,2017-07-01
2017,3,Sant Martí,el Clot,775.27,6520173,12.72,2017-07-01
2017,3,Sant Martí,el Parc i la Llacuna del Poblenou,905.24,6620173,14.45,2017-07-01
2017,3,Sant Martí,la Vila Olímpica del Poblenou,1189.26,6720173,15.97,2017-07-01
2017,3,Sant Martí,el Poblenou,917.87,6820173,14.23,2017-07-01
2017,3,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1093.34,6920173,16.22,2017-07-01
2017,3,Sant Martí,el Besòs i el Maresme,625.13,7020173,10.03,2017-07-01
2017,3,Sant Martí,Provençals del Poblenou,933.9,7120173,12.64,2017-07-01
2017,3,Sant Martí,Sant Martí de Provençals,776.09,7220173,11.09,2017-07-01
2017,3,Sant Martí,la Verneda i la Pau,711.99,7320173,10.4,2017-07-01
2017,4,Ciutat Vella,el Raval,776.73,120174,14.42,2017-10-01
2017,4,Ciutat Vella,el Barri Gòtic,993.16,220174,14.41,2017-10-01
2017,4,Ciutat Vella,la Barceloneta,766.03,320174,20.33,2017-10-01
2017,4,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",914.78,420174,15.66,2017-10-01
2017,4,Eixample,el Fort Pienc,910.78,520174,13.54,2017-10-01
2017,4,Eixample,la Sagrada Família,877.02,620174,13.13,2017-10-01
2017,4,Eixample,la Dreta de l'Eixample,1225.08,720174,13.95,2017-10-01
2017,4,Eixample,l'Antiga Esquerra de l'Eixample,1081.29,820174,13.96,2017-10-01
2017,4,Eixample,la Nova Esquerra de l'Eixample,957.0,920174,13.86,2017-10-01
2017,4,Eixample,Sant Antoni,905.83,1020174,13.46,2017-10-01
2017,4,Sants-Montjuïc,el Poble Sec,760.23,1120174,14.12,2017-10-01
2017,4,Sants-Montjuïc,la Marina de Port,728.07,1320174,10.73,2017-10-01
2017,4,Sants-Montjuïc,la Font de la Guatlla,827.36,1420174,13.34,2017-10-01
2017,4,Sants-Montjuïc,Hostafrancs,771.78,1520174,13.19,2017-10-01
2017,4,Sants-Montjuïc,la Bordeta,786.53,1620174,11.96,2017-10-01
2017,4,Sants-Montjuïc,Sants - Badal,772.86,1720174,13.29,2017-10-01
2017,4,Sants-Montjuïc,Sants,806.56,1820174,13.49,2017-10-01
2017,4,Les Corts,les Corts,1043.76,1920174,14.65,2017-10-01
2017,4,Les Corts,la Maternitat i Sant Ramon,935.38,2020174,13.44,2017-10-01
2017,4,Les Corts,Pedralbes,1737.92,2120174,15.22,2017-10-01
2017,4,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1213.95,2220174,18.56,2017-10-01
2017,4,Sarrià-Sant Gervasi,Sarrià,1334.77,2320174,17.32,2017-10-01
2017,4,Sarrià-Sant Gervasi,les Tres Torres,1588.53,2420174,18.38,2017-10-01
2017,4,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1198.24,2520174,16.19,2017-10-01
2017,4,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1315.8,2620174,14.64,2017-10-01
2017,4,Sarrià-Sant Gervasi,el Putxet i el Farró,938.2,2720174,15.32,2017-10-01
2017,4,Gràcia,Vallcarca i els Penitents,875.53,2820174,13.97,2017-10-01
2017,4,Gràcia,el Coll,711.57,2920174,11.7,2017-10-01
2017,4,Gràcia,la Salut,741.29,3020174,11.55,2017-10-01
2017,4,Gràcia,la Vila de Gràcia,879.85,3120174,15.07,2017-10-01
2017,4,Gràcia,el Camp d'en Grassot i Gràcia Nova,862.51,3220174,13.48,2017-10-01
2017,4,Horta-Guinardó,el Baix Guinardó,773.02,3320174,12.37,2017-10-01
2017,4,Horta-Guinardó,Can Baró,693.65,3420174,12.63,2017-10-01
2017,4,Horta-Guinardó,el Guinardó,759.06,3520174,12.48,2017-10-01
2017,4,Horta-Guinardó,la Font d'en Fargues,822.82,3620174,12.31,2017-10-01
2017,4,Horta-Guinardó,el Carmel,609.11,3720174,11.14,2017-10-01
2017,4,Horta-Guinardó,la Teixonera,616.32,3820174,11.41,2017-10-01
2017,4,Horta-Guinardó,Sant Genís dels Agudells,672.7,3920174,9.52,2017-10-01
2017,4,Horta-Guinardó,Montbau,754.69,4020174,13.54,2017-10-01
2017,4,Horta-Guinardó,la Vall d'Hebron,865.42,4120174,12.93,2017-10-01
2017,4,Horta-Guinardó,Horta,708.88,4320174,12.29,2017-10-01
2017,4,Nou Barris,Vilapicina i la Torre Llobeta,723.34,4420174,11.57,2017-10-01
2017,4,Nou Barris,Porta,682.83,4520174,11.01,2017-10-01
2017,4,Nou Barris,el Turó de la Peira,653.52,4620174,11.09,2017-10-01
2017,4,Nou Barris,la Guineueta,693.4,4820174,9.83,2017-10-01
2017,4,Nou Barris,Canyelles,656.15,4920174,8.96,2017-10-01
2017,4,Nou Barris,les Roquetes,565.18,5020174,10.86,2017-10-01
2017,4,Nou Barris,Verdun,600.37,5120174,11.68,2017-10-01
2017,4,Nou Barris,la Prosperitat,641.21,5220174,11.44,2017-10-01
2017,4,Nou Barris,la Trinitat Nova,551.22,5320174,10.81,2017-10-01
2017,4,Nou Barris,Ciutat Meridiana,425.51,5520174,7.55,2017-10-01
2017,4,Sant Andreu,la Trinitat Vella,535.92,5720174,10.14,2017-10-01
2017,4,Sant Andreu,el Bon Pastor,576.97,5920174,8.79,2017-10-01
2017,4,Sant Andreu,Sant Andreu,751.95,6020174,12.44,2017-10-01
2017,4,Sant Andreu,la Sagrera,732.23,6120174,11.69,2017-10-01
2017,4,Sant Andreu,el Congrés i els Indians,742.89,6220174,11.15,2017-10-01
2017,4,Sant Andreu,Navas,805.1,6320174,11.69,2017-10-01
2017,4,Sant Martí,el Camp de l'Arpa del Clot,789.59,6420174,13.26,2017-10-01
2017,4,Sant Martí,el Clot,777.21,6520174,12.47,2017-10-01
2017,4,Sant Martí,el Parc i la Llacuna del Poblenou,916.33,6620174,13.38,2017-10-01
2017,4,Sant Martí,la Vila Olímpica del Poblenou,1349.82,6720174,17.65,2017-10-01
2017,4,Sant Martí,el Poblenou,911.12,6820174,14.21,2017-10-01
2017,4,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1233.01,6920174,16.51,2017-10-01
2017,4,Sant Martí,el Besòs i el Maresme,621.32,7020174,10.4,2017-10-01
2017,4,Sant Martí,Provençals del Poblenou,864.09,7120174,12.66,2017-10-01
2017,4,Sant Martí,Sant Martí de Provençals,790.58,7220174,10.83,2017-10-01
2017,4,Sant Martí,la Verneda i la Pau,692.67,7320174,10.38,2017-10-01
2018,1,Ciutat Vella,el Raval,792.74,120181,13.74,2018-01-01
2018,1,Ciutat Vella,el Barri Gòtic,998.4,220181,13.3,2018-01-01
2018,1,Ciutat Vella,la Barceloneta,870.84,320181,17.1,2018-01-01
2018,1,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",923.44,420181,14.68,2018-01-01
2018,1,Eixample,el Fort Pienc,910.53,520181,12.63,2018-01-01
2018,1,Eixample,la Sagrada Família,883.75,620181,13.45,2018-01-01
2018,1,Eixample,la Dreta de l'Eixample,1191.43,720181,13.21,2018-01-01
2018,1,Eixample,l'Antiga Esquerra de l'Eixample,1069.16,820181,13.49,2018-01-01
2018,1,Eixample,la Nova Esquerra de l'Eixample,947.92,920181,13.51,2018-01-01
2018,1,Eixample,Sant Antoni,899.98,1020181,12.72,2018-01-01
2018,1,Sants-Montjuïc,el Poble Sec,783.5,1120181,13.83,2018-01-01
2018,1,Sants-Montjuïc,la Marina de Port,751.65,1320181,10.4,2018-01-01
2018,1,Sants-Montjuïc,la Font de la Guatlla,842.32,1420181,12.42,2018-01-01
2018,1,Sants-Montjuïc,Hostafrancs,754.83,1520181,13.23,2018-01-01
2018,1,Sants-Montjuïc,la Bordeta,785.79,1620181,12.4,2018-01-01
2018,1,Sants-Montjuïc,Sants - Badal,764.41,1720181,12.52,2018-01-01
2018,1,Sants-Montjuïc,Sants,802.64,1820181,12.94,2018-01-01
2018,1,Les Corts,les Corts,1002.34,1920181,14.61,2018-01-01
2018,1,Les Corts,la Maternitat i Sant Ramon,948.77,2020181,13.82,2018-01-01
2018,1,Les Corts,Pedralbes,1799.91,2120181,14.92,2018-01-01
2018,1,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",895.7,2220181,11.21,2018-01-01
2018,1,Sarrià-Sant Gervasi,Sarrià,1249.23,2320181,16.04,2018-01-01
2018,1,Sarrià-Sant Gervasi,les Tres Torres,1613.41,2420181,16.61,2018-01-01
2018,1,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1247.7,2520181,16.24,2018-01-01
2018,1,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1310.42,2620181,14.43,2018-01-01
2018,1,Sarrià-Sant Gervasi,el Putxet i el Farró,946.65,2720181,14.1,2018-01-01
2018,1,Gràcia,Vallcarca i els Penitents,886.27,2820181,13.25,2018-01-01
2018,1,Gràcia,el Coll,741.23,2920181,12.28,2018-01-01
2018,1,Gràcia,la Salut,815.62,3020181,12.05,2018-01-01
2018,1,Gràcia,la Vila de Gràcia,899.65,3120181,14.38,2018-01-01
2018,1,Gràcia,el Camp d'en Grassot i Gràcia Nova,884.55,3220181,13.37,2018-01-01
2018,1,Horta-Guinardó,el Baix Guinardó,832.63,3320181,12.63,2018-01-01
2018,1,Horta-Guinardó,Can Baró,721.46,3420181,11.7,2018-01-01
2018,1,Horta-Guinardó,el Guinardó,736.8,3520181,11.68,2018-01-01
2018,1,Horta-Guinardó,la Font d'en Fargues,824.12,3620181,11.47,2018-01-01
2018,1,Horta-Guinardó,el Carmel,634.75,3720181,11.22,2018-01-01
2018,1,Horta-Guinardó,la Teixonera,690.81,3820181,11.53,2018-01-01
2018,1,Horta-Guinardó,Sant Genís dels Agudells,648.1,3920181,9.79,2018-01-01
2018,1,Horta-Guinardó,Montbau,717.78,4020181,10.46,2018-01-01
2018,1,Horta-Guinardó,la Vall d'Hebron,874.2,4120181,12.08,2018-01-01
2018,1,Horta-Guinardó,Horta,748.19,4320181,11.6,2018-01-01
2018,1,Nou Barris,Vilapicina i la Torre Llobeta,720.9,4420181,11.29,2018-01-01
2018,1,Nou Barris,Porta,675.08,4520181,11.11,2018-01-01
2018,1,Nou Barris,el Turó de la Peira,665.36,4620181,11.44,2018-01-01
2018,1,Nou Barris,la Guineueta,685.05,4820181,9.56,2018-01-01
2018,1,Nou Barris,Canyelles,714.68,4920181,9.02,2018-01-01
2018,1,Nou Barris,les Roquetes,605.41,5020181,11.22,2018-01-01
2018,1,Nou Barris,Verdun,624.71,5120181,11.37,2018-01-01
2018,1,Nou Barris,la Prosperitat,634.3,5220181,11.39,2018-01-01
2018,1,Nou Barris,la Trinitat Nova,592.73,5320181,11.65,2018-01-01
2018,1,Nou Barris,Ciutat Meridiana,507.16,5520181,8.98,2018-01-01
2018,1,Sant Andreu,la Trinitat Vella,589.02,5720181,10.28,2018-01-01
2018,1,Sant Andreu,el Bon Pastor,658.63,5920181,10.45,2018-01-01
2018,1,Sant Andreu,Sant Andreu,744.82,6020181,11.7,2018-01-01
2018,1,Sant Andreu,la Sagrera,734.45,6120181,11.28,2018-01-01
2018,1,Sant Andreu,el Congrés i els Indians,754.09,6220181,11.68,2018-01-01
2018,1,Sant Andreu,Navas,790.2,6320181,12.12,2018-01-01
2018,1,Sant Martí,el Camp de l'Arpa del Clot,785.88,6420181,12.5,2018-01-01
2018,1,Sant Martí,el Clot,774.32,6520181,12.2,2018-01-01
2018,1,Sant Martí,el Parc i la Llacuna del Poblenou,916.31,6620181,13.26,2018-01-01
2018,1,Sant Martí,la Vila Olímpica del Poblenou,1272.26,6720181,17.28,2018-01-01
2018,1,Sant Martí,el Poblenou,913.29,6820181,14.13,2018-01-01
2018,1,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1164.84,6920181,15.73,2018-01-01
2018,1,Sant Martí,el Besòs i el Maresme,682.32,7020181,10.53,2018-01-01
2018,1,Sant Martí,Provençals del Poblenou,957.02,7120181,13.2,2018-01-01
2018,1,Sant Martí,Sant Martí de Provençals,751.48,7220181,10.71,2018-01-01
2018,1,Sant Martí,la Verneda i la Pau,715.37,7320181,10.39,2018-01-01
2018,2,Ciutat Vella,el Raval,820.88,120182,14.14,2018-04-01
2018,2,Ciutat Vella,el Barri Gòtic,1024.29,220182,14.15,2018-04-01
2018,2,Ciutat Vella,la Barceloneta,923.45,320182,16.31,2018-04-01
2018,2,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",991.39,420182,15.09,2018-04-01
2018,2,Eixample,el Fort Pienc,942.96,520182,12.92,2018-04-01
2018,2,Eixample,la Sagrada Família,893.43,620182,13.4,2018-04-01
2018,2,Eixample,la Dreta de l'Eixample,1263.08,720182,13.71,2018-04-01
2018,2,Eixample,l'Antiga Esquerra de l'Eixample,1078.13,820182,14.01,2018-04-01
2018,2,Eixample,la Nova Esquerra de l'Eixample,975.53,920182,13.83,2018-04-01
2018,2,Eixample,Sant Antoni,907.42,1020182,13.1,2018-04-01
2018,2,Sants-Montjuïc,el Poble Sec,788.23,1120182,13.41,2018-04-01
2018,2,Sants-Montjuïc,la Marina de Port,719.33,1320182,10.23,2018-04-01
2018,2,Sants-Montjuïc,la Font de la Guatlla,834.68,1420182,12.59,2018-04-01
2018,2,Sants-Montjuïc,Hostafrancs,801.37,1520182,13.42,2018-04-01
2018,2,Sants-Montjuïc,la Bordeta,757.26,1620182,11.4,2018-04-01
2018,2,Sants-Montjuïc,Sants - Badal,755.29,1720182,12.86,2018-04-01
2018,2,Sants-Montjuïc,Sants,811.74,1820182,12.82,2018-04-01
2018,2,Les Corts,les Corts,1038.73,1920182,14.65,2018-04-01
2018,2,Les Corts,la Maternitat i Sant Ramon,959.26,2020182,13.35,2018-04-01
2018,2,Les Corts,Pedralbes,1563.31,2120182,17.66,2018-04-01
2018,2,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",860.13,2220182,11.57,2018-04-01
2018,2,Sarrià-Sant Gervasi,Sarrià,1332.33,2320182,17.02,2018-04-01
2018,2,Sarrià-Sant Gervasi,les Tres Torres,1467.07,2420182,16.42,2018-04-01
2018,2,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1288.82,2520182,15.83,2018-04-01
2018,2,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1328.14,2620182,14.65,2018-04-01
2018,2,Sarrià-Sant Gervasi,el Putxet i el Farró,972.89,2720182,14.38,2018-04-01
2018,2,Gràcia,Vallcarca i els Penitents,939.03,2820182,13.04,2018-04-01
2018,2,Gràcia,el Coll,716.25,2920182,11.78,2018-04-01
2018,2,Gràcia,la Salut,883.52,3020182,12.71,2018-04-01
2018,2,Gràcia,la Vila de Gràcia,913.34,3120182,14.51,2018-04-01
2018,2,Gràcia,el Camp d'en Grassot i Gràcia Nova,885.4,3220182,13.87,2018-04-01
2018,2,Horta-Guinardó,el Baix Guinardó,817.38,3320182,12.65,2018-04-01
2018,2,Horta-Guinardó,Can Baró,737.38,3420182,11.92,2018-04-01
2018,2,Horta-Guinardó,el Guinardó,758.61,3520182,11.89,2018-04-01
2018,2,Horta-Guinardó,la Font d'en Fargues,756.72,3620182,11.44,2018-04-01
2018,2,Horta-Guinardó,el Carmel,637.17,3720182,11.08,2018-04-01
2018,2,Horta-Guinardó,la Teixonera,682.44,3820182,11.94,2018-04-01
2018,2,Horta-Guinardó,Sant Genís dels Agudells,646.83,3920182,9.85,2018-04-01
2018,2,Horta-Guinardó,Montbau,716.18,4020182,10.44,2018-04-01
2018,2,Horta-Guinardó,la Vall d'Hebron,864.72,4120182,12.28,2018-04-01
2018,2,Horta-Guinardó,Horta,742.51,4320182,11.55,2018-04-01
2018,2,Nou Barris,Vilapicina i la Torre Llobeta,726.89,4420182,11.12,2018-04-01
2018,2,Nou Barris,Porta,713.94,4520182,11.49,2018-04-01
2018,2,Nou Barris,el Turó de la Peira,668.16,4620182,11.01,2018-04-01
2018,2,Nou Barris,la Guineueta,724.25,4820182,9.94,2018-04-01
2018,2,Nou Barris,Canyelles,661.88,4920182,9.67,2018-04-01
2018,2,Nou Barris,les Roquetes,575.71,5020182,10.98,2018-04-01
2018,2,Nou Barris,Verdun,628.8,5120182,11.57,2018-04-01
2018,2,Nou Barris,la Prosperitat,657.43,5220182,11.39,2018-04-01
2018,2,Nou Barris,la Trinitat Nova,574.15,5320182,12.11,2018-04-01
2018,2,Nou Barris,Ciutat Meridiana,491.84,5520182,8.39,2018-04-01
2018,2,Sant Andreu,la Trinitat Vella,598.29,5720182,10.24,2018-04-01
2018,2,Sant Andreu,el Bon Pastor,687.55,5920182,11.42,2018-04-01
2018,2,Sant Andreu,Sant Andreu,752.66,6020182,11.64,2018-04-01
2018,2,Sant Andreu,la Sagrera,798.39,6120182,12.08,2018-04-01
2018,2,Sant Andreu,el Congrés i els Indians,751.16,6220182,11.49,2018-04-01
2018,2,Sant Andreu,Navas,797.8,6320182,11.88,2018-04-01
2018,2,Sant Martí,el Camp de l'Arpa del Clot,806.97,6420182,13.06,2018-04-01
2018,2,Sant Martí,el Clot,815.82,6520182,12.72,2018-04-01
2018,2,Sant Martí,el Parc i la Llacuna del Poblenou,1198.77,6620182,14.72,2018-04-01
2018,2,Sant Martí,la Vila Olímpica del Poblenou,1288.91,6720182,17.11,2018-04-01
2018,2,Sant Martí,el Poblenou,960.99,6820182,14.27,2018-04-01
2018,2,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,1371.14,6920182,18.15,2018-04-01
2018,2,Sant Martí,el Besòs i el Maresme,649.17,7020182,10.66,2018-04-01
2018,2,Sant Martí,Provençals del Poblenou,913.66,7120182,13.28,2018-04-01
2018,2,Sant Martí,Sant Martí de Provençals,797.54,7220182,11.86,2018-04-01
2018,2,Sant Martí,la Verneda i la Pau,719.55,7320182,10.96,2018-04-01
2018,3,Ciutat Vella,el Raval,849.32,120183,14.12,2018-07-01
2018,3,Ciutat Vella,el Barri Gòtic,1012.49,220183,13.54,2018-07-01
2018,3,Ciutat Vella,la Barceloneta,889.24,320183,16.85,2018-07-01
2018,3,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",970.97,420183,15.12,2018-07-01
2018,3,Eixample,el Fort Pienc,968.85,520183,13.41,2018-07-01
2018,3,Eixample,la Sagrada Família,934.89,620183,13.97,2018-07-01
2018,3,Eixample,la Dreta de l'Eixample,1216.7,720183,14.48,2018-07-01
2018,3,Eixample,l'Antiga Esquerra de l'Eixample,1136.21,820183,14.32,2018-07-01
2018,3,Eixample,la Nova Esquerra de l'Eixample,1003.89,920183,14.16,2018-07-01
2018,3,Eixample,Sant Antoni,970.26,1020183,13.36,2018-07-01
2018,3,Sants-Montjuïc,el Poble Sec,822.04,1120183,14.16,2018-07-01
2018,3,Sants-Montjuïc,la Marina de Port,755.18,1320183,10.59,2018-07-01
2018,3,Sants-Montjuïc,la Font de la Guatlla,871.41,1420183,12.31,2018-07-01
2018,3,Sants-Montjuïc,Hostafrancs,814.55,1520183,13.58,2018-07-01
2018,3,Sants-Montjuïc,la Bordeta,830.32,1620183,12.42,2018-07-01
2018,3,Sants-Montjuïc,Sants - Badal,786.8,1720183,13.43,2018-07-01
2018,3,Sants-Montjuïc,Sants,856.57,1820183,13.44,2018-07-01
2018,3,Les Corts,les Corts,1077.99,1920183,15.02,2018-07-01
2018,3,Les Corts,la Maternitat i Sant Ramon,1013.28,2020183,13.67,2018-07-01
2018,3,Les Corts,Pedralbes,1849.52,2120183,14.8,2018-07-01
2018,3,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",1102.29,2220183,11.24,2018-07-01
2018,3,Sarrià-Sant Gervasi,Sarrià,1443.71,2320183,17.86,2018-07-01
2018,3,Sarrià-Sant Gervasi,les Tres Torres,1746.01,2420183,16.26,2018-07-01
2018,3,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1322.61,2520183,16.06,2018-07-01
2018,3,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1374.32,2620183,14.76,2018-07-01
2018,3,Sarrià-Sant Gervasi,el Putxet i el Farró,1021.27,2720183,15.15,2018-07-01
2018,3,Gràcia,Vallcarca i els Penitents,905.82,2820183,13.73,2018-07-01
2018,3,Gràcia,el Coll,756.36,2920183,12.75,2018-07-01
2018,3,Gràcia,la Salut,870.31,3020183,13.17,2018-07-01
2018,3,Gràcia,la Vila de Gràcia,923.39,3120183,14.72,2018-07-01
2018,3,Gràcia,el Camp d'en Grassot i Gràcia Nova,924.81,3220183,14.02,2018-07-01
2018,3,Horta-Guinardó,el Baix Guinardó,839.47,3320183,12.72,2018-07-01
2018,3,Horta-Guinardó,Can Baró,766.82,3420183,12.84,2018-07-01
2018,3,Horta-Guinardó,el Guinardó,797.84,3520183,12.33,2018-07-01
2018,3,Horta-Guinardó,la Font d'en Fargues,876.58,3620183,12.94,2018-07-01
2018,3,Horta-Guinardó,el Carmel,654.77,3720183,11.48,2018-07-01
2018,3,Horta-Guinardó,la Teixonera,705.6,3820183,12.66,2018-07-01
2018,3,Horta-Guinardó,Sant Genís dels Agudells,660.93,3920183,9.53,2018-07-01
2018,3,Horta-Guinardó,Montbau,763.82,4020183,11.5,2018-07-01
2018,3,Horta-Guinardó,la Vall d'Hebron,822.31,4120183,12.24,2018-07-01
2018,3,Horta-Guinardó,Horta,754.53,4320183,12.39,2018-07-01
2018,3,Nou Barris,Vilapicina i la Torre Llobeta,742.82,4420183,11.81,2018-07-01
2018,3,Nou Barris,Porta,712.12,4520183,11.24,2018-07-01
2018,3,Nou Barris,el Turó de la Peira,682.67,4620183,11.37,2018-07-01
2018,3,Nou Barris,la Guineueta,732.86,4820183,10.68,2018-07-01
2018,3,Nou Barris,Canyelles,715.45,4920183,9.11,2018-07-01
2018,3,Nou Barris,les Roquetes,638.14,5020183,11.85,2018-07-01
2018,3,Nou Barris,Verdun,618.91,5120183,11.74,2018-07-01
2018,3,Nou Barris,la Prosperitat,667.72,5220183,11.84,2018-07-01
2018,3,Nou Barris,la Trinitat Nova,584.73,5320183,12.43,2018-07-01
2018,3,Nou Barris,Ciutat Meridiana,514.34,5520183,8.81,2018-07-01
2018,3,Sant Andreu,la Trinitat Vella,597.93,5720183,10.14,2018-07-01
2018,3,Sant Andreu,el Bon Pastor,693.69,5920183,10.81,2018-07-01
2018,3,Sant Andreu,Sant Andreu,777.06,6020183,12.05,2018-07-01
2018,3,Sant Andreu,la Sagrera,783.09,6120183,11.95,2018-07-01
2018,3,Sant Andreu,el Congrés i els Indians,787.78,6220183,12.33,2018-07-01
2018,3,Sant Andreu,Navas,823.74,6320183,11.99,2018-07-01
2018,3,Sant Martí,el Camp de l'Arpa del Clot,827.45,6420183,12.92,2018-07-01
2018,3,Sant Martí,el Clot,815.1,6520183,12.85,2018-07-01
2018,3,Sant Martí,el Parc i la Llacuna del Poblenou,897.67,6620183,13.78,2018-07-01
2018,3,Sant Martí,la Vila Olímpica del Poblenou,1284.3,6720183,16.39,2018-07-01
2018,3,Sant Martí,el Poblenou,1006.81,6820183,14.68,2018-07-01
2018,3,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,818.55,6920183,12.99,2018-07-01
2018,3,Sant Martí,el Besòs i el Maresme,699.06,7020183,11.11,2018-07-01
2018,3,Sant Martí,Provençals del Poblenou,928.02,7120183,13.88,2018-07-01
2018,3,Sant Martí,Sant Martí de Provençals,803.49,7220183,11.75,2018-07-01
2018,3,Sant Martí,la Verneda i la Pau,767.1,7320183,11.42,2018-07-01
2018,4,Ciutat Vella,el Raval,827.27,120184,14.07,2018-10-01
2018,4,Ciutat Vella,el Barri Gòtic,1057.26,220184,14.1,2018-10-01
2018,4,Ciutat Vella,la Barceloneta,913.2,320184,17.41,2018-10-01
2018,4,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",1000.52,420184,15.2,2018-10-01
2018,4,Eixample,el Fort Pienc,983.1,520184,13.61,2018-10-01
2018,4,Eixample,la Sagrada Família,930.02,620184,14.05,2018-10-01
2018,4,Eixample,la Dreta de l'Eixample,1340.38,720184,14.44,2018-10-01
2018,4,Eixample,l'Antiga Esquerra de l'Eixample,1164.32,820184,14.37,2018-10-01
2018,4,Eixample,la Nova Esquerra de l'Eixample,1017.56,920184,14.12,2018-10-01
2018,4,Eixample,Sant Antoni,960.3,1020184,13.49,2018-10-01
2018,4,Sants-Montjuïc,el Poble Sec,813.74,1120184,14.02,2018-10-01
2018,4,Sants-Montjuïc,la Marina de Port,778.52,1320184,11.1,2018-10-01
2018,4,Sants-Montjuïc,la Font de la Guatlla,810.24,1420184,12.13,2018-10-01
2018,4,Sants-Montjuïc,Hostafrancs,811.0,1520184,13.89,2018-10-01
2018,4,Sants-Montjuïc,la Bordeta,825.36,1620184,12.32,2018-10-01
2018,4,Sants-Montjuïc,Sants - Badal,831.19,1720184,13.31,2018-10-01
2018,4,Sants-Montjuïc,Sants,834.64,1820184,13.4,2018-10-01
2018,4,Les Corts,les Corts,1031.46,1920184,15.05,2018-10-01
2018,4,Les Corts,la Maternitat i Sant Ramon,960.03,2020184,13.53,2018-10-01
2018,4,Les Corts,Pedralbes,1615.31,2120184,15.37,2018-10-01
2018,4,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",898.33,2220184,14.25,2018-10-01
2018,4,Sarrià-Sant Gervasi,Sarrià,1422.8,2320184,17.81,2018-10-01
2018,4,Sarrià-Sant Gervasi,les Tres Torres,1567.91,2420184,16.43,2018-10-01
2018,4,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,1283.24,2520184,16.27,2018-10-01
2018,4,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,1374.82,2620184,15.27,2018-10-01
2018,4,Sarrià-Sant Gervasi,el Putxet i el Farró,1031.54,2720184,14.75,2018-10-01
2018,4,Gràcia,Vallcarca i els Penitents,971.51,2820184,14.34,2018-10-01
2018,4,Gràcia,el Coll,748.9,2920184,11.88,2018-10-01
2018,4,Gràcia,la Salut,930.09,3020184,13.33,2018-10-01
2018,4,Gràcia,la Vila de Gràcia,927.06,3120184,14.76,2018-10-01
2018,4,Gràcia,el Camp d'en Grassot i Gràcia Nova,945.81,3220184,14.06,2018-10-01
2018,4,Horta-Guinardó,el Baix Guinardó,827.04,3320184,12.65,2018-10-01
2018,4,Horta-Guinardó,Can Baró,727.05,3420184,12.14,2018-10-01
2018,4,Horta-Guinardó,el Guinardó,796.35,3520184,12.38,2018-10-01
